date,crime_count,day,month,year,day_of_week,is_weekend
2002-10-24,1368,24,10,2002,3,0
2002-10-25,1390,25,10,2002,4,0
2002-10-26,1399,26,10,2002,5,1
2002-10-27,1276,27,10,2002,6,1
2002-10-28,1332,28,10,2002,0,0
2002-10-29,1396,29,10,2002,1,0
2002-10-30,1351,30,10,2002,2,0
2002-10-31,1463,31,10,2002,3,0
2002-11-01,1552,1,11,2002,4,0
2002-11-02,1321,2,11,2002,5,1
2002-11-03,1145,3,11,2002,6,1
2002-11-04,1257,4,11,2002,0,0
2002-11-05,1171,5,11,2002,1,0
2002-11-06,1235,6,11,2002,2,0
2002-11-07,1291,7,11,2002,3,0
2002-11-08,1284,8,11,2002,4,0
2002-11-09,1442,9,11,2002,5,1
2002-11-10,1264,10,11,2002,6,1
2002-11-11,1286,11,11,2002,0,0
2002-11-12,1268,12,11,2002,1,0
2002-11-13,1374,13,11,2002,2,0
2002-11-14,1177,14,11,2002,3,0
2002-11-15,1352,15,11,2002,4,0
2002-11-16,1319,16,11,2002,5,1
2002-11-17,1139,17,11,2002,6,1
2002-11-18,1274,18,11,2002,0,0
2002-11-19,1292,19,11,2002,1,0
2002-11-20,1309,20,11,2002,2,0
2002-11-21,1154,21,11,2002,3,0
2002-11-22,1341,22,11,2002,4,0
2002-11-23,1214,23,11,2002,5,1
2002-11-24,1090,24,11,2002,6,1
2002-11-25,1196,25,11,2002,0,0
2002-11-26,1142,26,11,2002,1,0
2002-11-27,1219,27,11,2002,2,0
2002-11-28,843,28,11,2002,3,0
2002-11-29,1108,29,11,2002,4,0
2002-11-30,1098,30,11,2002,5,1
2002-12-01,1271,1,12,2002,6,1
2002-12-02,1172,2,12,2002,0,0
2002-12-03,1117,3,12,2002,1,0
2002-12-04,1168,4,12,2002,2,0
2002-12-05,1156,5,12,2002,3,0
2002-12-06,1282,6,12,2002,4,0
2002-12-07,1207,7,12,2002,5,1
2002-12-08,1065,8,12,2002,6,1
2002-12-09,1257,9,12,2002,0,0
2002-12-10,1305,10,12,2002,1,0
2002-12-11,1278,11,12,2002,2,0
2002-12-12,1345,12,12,2002,3,0
2002-12-13,1458,13,12,2002,4,0
2002-12-14,1253,14,12,2002,5,1
2002-12-15,1245,15,12,2002,6,1
2002-12-16,1245,16,12,2002,0,0
2002-12-17,1282,17,12,2002,1,0
2002-12-18,1184,18,12,2002,2,0
2002-12-19,1320,19,12,2002,3,0
2002-12-20,1365,20,12,2002,4,0
2002-12-21,1284,21,12,2002,5,1
2002-12-22,1149,22,12,2002,6,1
2002-12-23,1148,23,12,2002,0,0
2002-12-24,1058,24,12,2002,1,0
2002-12-25,803,25,12,2002,2,0
2002-12-26,951,26,12,2002,3,0
2002-12-27,1077,27,12,2002,4,0
2002-12-28,1164,28,12,2002,5,1
2002-12-29,1094,29,12,2002,6,1
2002-12-30,1281,30,12,2002,0,0
2002-12-31,1195,31,12,2002,1,0
2003-01-01,2037,1,1,2003,2,0
2003-01-02,1171,2,1,2003,3,0
2003-01-03,1298,3,1,2003,4,0
2003-01-04,1197,4,1,2003,5,1
2003-01-05,1149,5,1,2003,6,1
2003-01-06,1261,6,1,2003,0,0
2003-01-07,1203,7,1,2003,1,0
2003-01-08,1318,8,1,2003,2,0
2003-01-09,1317,9,1,2003,3,0
2003-01-10,1232,10,1,2003,4,0
2003-01-11,1103,11,1,2003,5,1
2003-01-12,1055,12,1,2003,6,1
2003-01-13,1181,13,1,2003,0,0
2003-01-14,1153,14,1,2003,1,0
2003-01-15,1214,15,1,2003,2,0
2003-01-16,1212,16,1,2003,3,0
2003-01-17,1260,17,1,2003,4,0
2003-01-18,1101,18,1,2003,5,1
2003-01-19,979,19,1,2003,6,1
2003-01-20,1118,20,1,2003,0,0
2003-01-21,1124,21,1,2003,1,0
2003-01-22,1125,22,1,2003,2,0
2003-01-23,1028,23,1,2003,3,0
2003-01-24,1171,24,1,2003,4,0
2003-01-25,1120,25,1,2003,5,1
2003-01-26,877,26,1,2003,6,1
2003-01-27,1105,27,1,2003,0,0
2003-01-28,1122,28,1,2003,1,0
2003-01-29,1115,29,1,2003,2,0
2003-01-30,1195,30,1,2003,3,0
2003-01-31,1187,31,1,2003,4,0
2003-02-01,1411,1,2,2003,5,1
2003-02-02,1154,2,2,2003,6,1
2003-02-03,1199,3,2,2003,0,0
2003-02-04,1109,4,2,2003,1,0
2003-02-05,1136,5,2,2003,2,0
2003-02-06,1206,6,2,2003,3,0
2003-02-07,1160,7,2,2003,4,0
2003-02-08,1027,8,2,2003,5,1
2003-02-09,1021,9,2,2003,6,1
2003-02-10,1220,10,2,2003,0,0
2003-02-11,1084,11,2,2003,1,0
2003-02-12,992,12,2,2003,2,0
2003-02-13,1177,13,2,2003,3,0
2003-02-14,1256,14,2,2003,4,0
2003-02-15,1072,15,2,2003,5,1
2003-02-16,1083,16,2,2003,6,1
2003-02-17,1070,17,2,2003,0,0
2003-02-18,1210,18,2,2003,1,0
2003-02-19,1236,19,2,2003,2,0
2003-02-20,1249,20,2,2003,3,0
2003-02-21,1335,21,2,2003,4,0
2003-02-22,1121,22,2,2003,5,1
2003-02-23,1091,23,2,2003,6,1
2003-02-24,1132,24,2,2003,0,0
2003-02-25,1053,25,2,2003,1,0
2003-02-26,1223,26,2,2003,2,0
2003-02-27,1206,27,2,2003,3,0
2003-02-28,1278,28,2,2003,4,0
2003-03-01,1461,1,3,2003,5,1
2003-03-02,1058,2,3,2003,6,1
2003-03-03,1238,3,3,2003,0,0
2003-03-04,1145,4,3,2003,1,0
2003-03-05,1004,5,3,2003,2,0
2003-03-06,1119,6,3,2003,3,0
2003-03-07,1351,7,3,2003,4,0
2003-03-08,1150,8,3,2003,5,1
2003-03-09,965,9,3,2003,6,1
2003-03-10,1201,10,3,2003,0,0
2003-03-11,1319,11,3,2003,1,0
2003-03-12,1335,12,3,2003,2,0
2003-03-13,1312,13,3,2003,3,0
2003-03-14,1455,14,3,2003,4,0
2003-03-15,1341,15,3,2003,5,1
2003-03-16,1255,16,3,2003,6,1
2003-03-17,1323,17,3,2003,0,0
2003-03-18,1252,18,3,2003,1,0
2003-03-19,1283,19,3,2003,2,0
2003-03-20,1195,20,3,2003,3,0
2003-03-21,1261,21,3,2003,4,0
2003-03-22,1210,22,3,2003,5,1
2003-03-23,1285,23,3,2003,6,1
2003-03-24,1201,24,3,2003,0,0
2003-03-25,1362,25,3,2003,1,0
2003-03-26,1330,26,3,2003,2,0
2003-03-27,1405,27,3,2003,3,0
2003-03-28,1171,28,3,2003,4,0
2003-03-29,1177,29,3,2003,5,1
2003-03-30,1181,30,3,2003,6,1
2003-03-31,1306,31,3,2003,0,0
2003-04-01,1611,1,4,2003,1,0
2003-04-02,1356,2,4,2003,2,0
2003-04-03,1290,3,4,2003,3,0
2003-04-04,1248,4,4,2003,4,0
2003-04-05,1113,5,4,2003,5,1
2003-04-06,1146,6,4,2003,6,1
2003-04-07,1162,7,4,2003,0,0
2003-04-08,1273,8,4,2003,1,0
2003-04-09,1368,9,4,2003,2,0
2003-04-10,1454,10,4,2003,3,0
2003-04-11,1336,11,4,2003,4,0
2003-04-12,1384,12,4,2003,5,1
2003-04-13,1274,13,4,2003,6,1
2003-04-14,1350,14,4,2003,0,0
2003-04-15,1441,15,4,2003,1,0
2003-04-16,1367,16,4,2003,2,0
2003-04-17,1203,17,4,2003,3,0
2003-04-18,1343,18,4,2003,4,0
2003-04-19,1363,19,4,2003,5,1
2003-04-20,1237,20,4,2003,6,1
2003-04-21,1273,21,4,2003,0,0
2003-04-22,1314,22,4,2003,1,0
2003-04-23,1376,23,4,2003,2,0
2003-04-24,1349,24,4,2003,3,0
2003-04-25,1435,25,4,2003,4,0
2003-04-26,1329,26,4,2003,5,1
2003-04-27,1280,27,4,2003,6,1
2003-04-28,1446,28,4,2003,0,0
2003-04-29,1363,29,4,2003,1,0
2003-04-30,1305,30,4,2003,2,0
2003-05-01,1353,1,5,2003,3,0
2003-05-02,1361,2,5,2003,4,0
2003-05-03,1180,3,5,2003,5,1
2003-05-04,1108,4,5,2003,6,1
2003-05-05,1416,5,5,2003,0,0
2003-05-06,1388,6,5,2003,1,0
2003-05-07,1432,7,5,2003,2,0
2003-05-08,1292,8,5,2003,3,0
2003-05-09,1389,9,5,2003,4,0
2003-05-10,1341,10,5,2003,5,1
2003-05-11,1112,11,5,2003,6,1
2003-05-12,1352,12,5,2003,0,0
2003-05-13,1350,13,5,2003,1,0
2003-05-14,1291,14,5,2003,2,0
2003-05-15,1436,15,5,2003,3,0
2003-05-16,1508,16,5,2003,4,0
2003-05-17,1346,17,5,2003,5,1
2003-05-18,1217,18,5,2003,6,1
2003-05-19,1389,19,5,2003,0,0
2003-05-20,1392,20,5,2003,1,0
2003-05-21,1337,21,5,2003,2,0
2003-05-22,1340,22,5,2003,3,0
2003-05-23,1386,23,5,2003,4,0
2003-05-24,1346,24,5,2003,5,1
2003-05-25,1284,25,5,2003,6,1
2003-05-26,1172,26,5,2003,0,0
2003-05-27,1393,27,5,2003,1,0
2003-05-28,1279,28,5,2003,2,0
2003-05-29,1303,29,5,2003,3,0
2003-05-30,1423,30,5,2003,4,0
2003-05-31,1282,31,5,2003,5,1
2003-06-01,1495,1,6,2003,6,1
2003-06-02,1384,2,6,2003,0,0
2003-06-03,1374,3,6,2003,1,0
2003-06-04,1343,4,6,2003,2,0
2003-06-05,1267,5,6,2003,3,0
2003-06-06,1414,6,6,2003,4,0
2003-06-07,1385,7,6,2003,5,1
2003-06-08,1297,8,6,2003,6,1
2003-06-09,1368,9,6,2003,0,0
2003-06-10,1499,10,6,2003,1,0
2003-06-11,1300,11,6,2003,2,0
2003-06-12,1357,12,6,2003,3,0
2003-06-13,1364,13,6,2003,4,0
2003-06-14,1347,14,6,2003,5,1
2003-06-15,1335,15,6,2003,6,1
2003-06-16,1333,16,6,2003,0,0
2003-06-17,1348,17,6,2003,1,0
2003-06-18,1399,18,6,2003,2,0
2003-06-19,1333,19,6,2003,3,0
2003-06-20,1451,20,6,2003,4,0
2003-06-21,1289,21,6,2003,5,1
2003-06-22,1259,22,6,2003,6,1
2003-06-23,1364,23,6,2003,0,0
2003-06-24,1356,24,6,2003,1,0
2003-06-25,1368,25,6,2003,2,0
2003-06-26,1328,26,6,2003,3,0
2003-06-27,1362,27,6,2003,4,0
2003-06-28,1396,28,6,2003,5,1
2003-06-29,1370,29,6,2003,6,1
2003-06-30,1337,30,6,2003,0,0
2003-07-01,1568,1,7,2003,1,0
2003-07-02,1337,2,7,2003,2,0
2003-07-03,1331,3,7,2003,3,0
2003-07-04,1301,4,7,2003,4,0
2003-07-05,1372,5,7,2003,5,1
2003-07-06,1278,6,7,2003,6,1
2003-07-07,1410,7,7,2003,0,0
2003-07-08,1290,8,7,2003,1,0
2003-07-09,1309,9,7,2003,2,0
2003-07-10,1342,10,7,2003,3,0
2003-07-11,1482,11,7,2003,4,0
2003-07-12,1419,12,7,2003,5,1
2003-07-13,1427,13,7,2003,6,1
2003-07-14,1440,14,7,2003,0,0
2003-07-15,1470,15,7,2003,1,0
2003-07-16,1426,16,7,2003,2,0
2003-07-17,1361,17,7,2003,3,0
2003-07-18,1429,18,7,2003,4,0
2003-07-19,1557,19,7,2003,5,1
2003-07-20,1370,20,7,2003,6,1
2003-07-21,1386,21,7,2003,0,0
2003-07-22,1344,22,7,2003,1,0
2003-07-23,1379,23,7,2003,2,0
2003-07-24,1378,24,7,2003,3,0
2003-07-25,1437,25,7,2003,4,0
2003-07-26,1481,26,7,2003,5,1
2003-07-27,1339,27,7,2003,6,1
2003-07-28,1480,28,7,2003,0,0
2003-07-29,1442,29,7,2003,1,0
2003-07-30,1430,30,7,2003,2,0
2003-07-31,1405,31,7,2003,3,0
2003-08-01,1613,1,8,2003,4,0
2003-08-02,1365,2,8,2003,5,1
2003-08-03,1307,3,8,2003,6,1
2003-08-04,1363,4,8,2003,0,0
2003-08-05,1520,5,8,2003,1,0
2003-08-06,1463,6,8,2003,2,0
2003-08-07,1427,7,8,2003,3,0
2003-08-08,1500,8,8,2003,4,0
2003-08-09,1294,9,8,2003,5,1
2003-08-10,1408,10,8,2003,6,1
2003-08-11,1359,11,8,2003,0,0
2003-08-12,1387,12,8,2003,1,0
2003-08-13,1475,13,8,2003,2,0
2003-08-14,1445,14,8,2003,3,0
2003-08-15,1507,15,8,2003,4,0
2003-08-16,1493,16,8,2003,5,1
2003-08-17,1361,17,8,2003,6,1
2003-08-18,1417,18,8,2003,0,0
2003-08-19,1437,19,8,2003,1,0
2003-08-20,1475,20,8,2003,2,0
2003-08-21,1683,21,8,2003,3,0
2003-08-22,1398,22,8,2003,4,0
2003-08-23,1389,23,8,2003,5,1
2003-08-24,1368,24,8,2003,6,1
2003-08-25,1477,25,8,2003,0,0
2003-08-26,1391,26,8,2003,1,0
2003-08-27,1425,27,8,2003,2,0
2003-08-28,1335,28,8,2003,3,0
2003-08-29,1600,29,8,2003,4,0
2003-08-30,1400,30,8,2003,5,1
2003-08-31,1190,31,8,2003,6,1
2003-09-01,1334,1,9,2003,0,0
2003-09-02,1406,2,9,2003,1,0
2003-09-03,1336,3,9,2003,2,0
2003-09-04,1346,4,9,2003,3,0
2003-09-05,1373,5,9,2003,4,0
2003-09-06,1589,6,9,2003,5,1
2003-09-07,1440,7,9,2003,6,1
2003-09-08,1326,8,9,2003,0,0
2003-09-09,1457,9,9,2003,1,0
2003-09-10,1424,10,9,2003,2,0
2003-09-11,1457,11,9,2003,3,0
2003-09-12,1530,12,9,2003,4,0
2003-09-13,1465,13,9,2003,5,1
2003-09-14,1351,14,9,2003,6,1
2003-09-15,1460,15,9,2003,0,0
2003-09-16,1405,16,9,2003,1,0
2003-09-17,1327,17,9,2003,2,0
2003-09-18,1386,18,9,2003,3,0
2003-09-19,1453,19,9,2003,4,0
2003-09-20,1348,20,9,2003,5,1
2003-09-21,1374,21,9,2003,6,1
2003-09-22,1293,22,9,2003,0,0
2003-09-23,1622,23,9,2003,1,0
2003-09-24,1396,24,9,2003,2,0
2003-09-25,1327,25,9,2003,3,0
2003-09-26,1257,26,9,2003,4,0
2003-09-27,1188,27,9,2003,5,1
2003-09-28,1287,28,9,2003,6,1
2003-09-29,1247,29,9,2003,0,0
2003-09-30,1223,30,9,2003,1,0
2003-10-01,1548,1,10,2003,2,0
2003-10-02,1369,2,10,2003,3,0
2003-10-03,1347,3,10,2003,4,0
2003-10-04,1436,4,10,2003,5,1
2003-10-05,1224,5,10,2003,6,1
2003-10-06,1419,6,10,2003,0,0
2003-10-07,1380,7,10,2003,1,0
2003-10-08,1531,8,10,2003,2,0
2003-10-09,1518,9,10,2003,3,0
2003-10-10,1435,10,10,2003,4,0
2003-10-11,1390,11,10,2003,5,1
2003-10-12,1262,12,10,2003,6,1
2003-10-13,1330,13,10,2003,0,0
2003-10-14,1268,14,10,2003,1,0
2003-10-15,1323,15,10,2003,2,0
2003-10-16,1701,16,10,2003,3,0
2003-10-17,1751,17,10,2003,4,0
2003-10-18,1323,18,10,2003,5,1
2003-10-19,1247,19,10,2003,6,1
2003-10-20,1441,20,10,2003,0,0
2003-10-21,1388,21,10,2003,1,0
2003-10-22,1374,22,10,2003,2,0
2003-10-23,1368,23,10,2003,3,0
2003-10-24,1465,24,10,2003,4,0
2003-10-25,1378,25,10,2003,5,1
2003-10-26,1266,26,10,2003,6,1
2003-10-27,1301,27,10,2003,0,0
2003-10-28,1333,28,10,2003,1,0
2003-10-29,1352,29,10,2003,2,0
2003-10-30,1338,30,10,2003,3,0
2003-10-31,1524,31,10,2003,4,0
2003-11-01,1655,1,11,2003,5,1
2003-11-02,1145,2,11,2003,6,1
2003-11-03,1346,3,11,2003,0,0
2003-11-04,1365,4,11,2003,1,0
2003-11-05,1343,5,11,2003,2,0
2003-11-06,1308,6,11,2003,3,0
2003-11-07,1262,7,11,2003,4,0
2003-11-08,1219,8,11,2003,5,1
2003-11-09,1076,9,11,2003,6,1
2003-11-10,1289,10,11,2003,0,0
2003-11-11,1371,11,11,2003,1,0
2003-11-12,1275,12,11,2003,2,0
2003-11-13,1192,13,11,2003,3,0
2003-11-14,1370,14,11,2003,4,0
2003-11-15,1279,15,11,2003,5,1
2003-11-16,1084,16,11,2003,6,1
2003-11-17,1226,17,11,2003,0,0
2003-11-18,1201,18,11,2003,1,0
2003-11-19,1357,19,11,2003,2,0
2003-11-20,1470,20,11,2003,3,0
2003-11-21,1409,21,11,2003,4,0
2003-11-22,1344,22,11,2003,5,1
2003-11-23,1146,23,11,2003,6,1
2003-11-24,1188,24,11,2003,0,0
2003-11-25,1173,25,11,2003,1,0
2003-11-26,1286,26,11,2003,2,0
2003-11-27,1009,27,11,2003,3,0
2003-11-28,1102,28,11,2003,4,0
2003-11-29,1172,29,11,2003,5,1
2003-11-30,1395,30,11,2003,6,1
2003-12-01,1417,1,12,2003,0,0
2003-12-02,1210,2,12,2003,1,0
2003-12-03,1304,3,12,2003,2,0
2003-12-04,1119,4,12,2003,3,0
2003-12-05,1368,5,12,2003,4,0
2003-12-06,1244,6,12,2003,5,1
2003-12-07,1186,7,12,2003,6,1
2003-12-08,1185,8,12,2003,0,0
2003-12-09,1207,9,12,2003,1,0
2003-12-10,1223,10,12,2003,2,0
2003-12-11,1083,11,12,2003,3,0
2003-12-12,1155,12,12,2003,4,0
2003-12-13,1123,13,12,2003,5,1
2003-12-14,1076,14,12,2003,6,1
2003-12-15,1226,15,12,2003,0,0
2003-12-16,1143,16,12,2003,1,0
2003-12-17,1083,17,12,2003,2,0
2003-12-18,1129,18,12,2003,3,0
2003-12-19,1199,19,12,2003,4,0
2003-12-20,1206,20,12,2003,5,1
2003-12-21,1117,21,12,2003,6,1
2003-12-22,1150,22,12,2003,0,0
2003-12-23,1134,23,12,2003,1,0
2003-12-24,963,24,12,2003,2,0
2003-12-25,729,25,12,2003,3,0
2003-12-26,1025,26,12,2003,4,0
2003-12-27,1179,27,12,2003,5,1
2003-12-28,1169,28,12,2003,6,1
2003-12-29,1176,29,12,2003,0,0
2003-12-30,1160,30,12,2003,1,0
2003-12-31,1104,31,12,2003,2,0
2004-01-01,1900,1,1,2004,3,0
2004-01-02,1317,2,1,2004,4,0
2004-01-03,1183,3,1,2004,5,1
2004-01-04,879,4,1,2004,6,1
2004-01-05,941,5,1,2004,0,0
2004-01-06,921,6,1,2004,1,0
2004-01-07,1023,7,1,2004,2,0
2004-01-08,1142,8,1,2004,3,0
2004-01-09,1229,9,1,2004,4,0
2004-01-10,1182,10,1,2004,5,1
2004-01-11,1029,11,1,2004,6,1
2004-01-12,1193,12,1,2004,0,0
2004-01-13,1154,13,1,2004,1,0
2004-01-14,1213,14,1,2004,2,0
2004-01-15,1265,15,1,2004,3,0
2004-01-16,1258,16,1,2004,4,0
2004-01-17,1223,17,1,2004,5,1
2004-01-18,1006,18,1,2004,6,1
2004-01-19,1057,19,1,2004,0,0
2004-01-20,1199,20,1,2004,1,0
2004-01-21,1146,21,1,2004,2,0
2004-01-22,1077,22,1,2004,3,0
2004-01-23,1246,23,1,2004,4,0
2004-01-24,1135,24,1,2004,5,1
2004-01-25,1022,25,1,2004,6,1
2004-01-26,1055,26,1,2004,0,0
2004-01-27,1055,27,1,2004,1,0
2004-01-28,1121,28,1,2004,2,0
2004-01-29,980,29,1,2004,3,0
2004-01-30,939,30,1,2004,4,0
2004-01-31,1025,31,1,2004,5,1
2004-02-01,1185,1,2,2004,6,1
2004-02-02,1159,2,2,2004,0,0
2004-02-03,1027,3,2,2004,1,0
2004-02-04,1144,4,2,2004,2,0
2004-02-05,1157,5,2,2004,3,0
2004-02-06,1266,6,2,2004,4,0
2004-02-07,1122,7,2,2004,5,1
2004-02-08,981,8,2,2004,6,1
2004-02-09,1157,9,2,2004,0,0
2004-02-10,1139,10,2,2004,1,0
2004-02-11,1199,11,2,2004,2,0
2004-02-12,1048,12,2,2004,3,0
2004-02-13,1223,13,2,2004,4,0
2004-02-14,1154,14,2,2004,5,1
2004-02-15,1059,15,2,2004,6,1
2004-02-16,988,16,2,2004,0,0
2004-02-17,1188,17,2,2004,1,0
2004-02-18,1224,18,2,2004,2,0
2004-02-19,1315,19,2,2004,3,0
2004-02-20,1291,20,2,2004,4,0
2004-02-21,1124,21,2,2004,5,1
2004-02-22,1158,22,2,2004,6,1
2004-02-23,1229,23,2,2004,0,0
2004-02-24,1252,24,2,2004,1,0
2004-02-25,1243,25,2,2004,2,0
2004-02-26,1264,26,2,2004,3,0
2004-02-27,1265,27,2,2004,4,0
2004-02-28,1245,28,2,2004,5,1
2004-02-29,1265,29,2,2004,6,1
2004-03-01,1435,1,3,2004,0,0
2004-03-02,1329,2,3,2004,1,0
2004-03-03,1287,3,3,2004,2,0
2004-03-04,1196,4,3,2004,3,0
2004-03-05,1370,5,3,2004,4,0
2004-03-06,1295,6,3,2004,5,1
2004-03-07,1155,7,3,2004,6,1
2004-03-08,1231,8,3,2004,0,0
2004-03-09,1266,9,3,2004,1,0
2004-03-10,1337,10,3,2004,2,0
2004-03-11,1263,11,3,2004,3,0
2004-03-12,1325,12,3,2004,4,0
2004-03-13,1249,13,3,2004,5,1
2004-03-14,1105,14,3,2004,6,1
2004-03-15,1245,15,3,2004,0,0
2004-03-16,1155,16,3,2004,1,0
2004-03-17,1318,17,3,2004,2,0
2004-03-18,1265,18,3,2004,3,0
2004-03-19,1411,19,3,2004,4,0
2004-03-20,1288,20,3,2004,5,1
2004-03-21,1119,21,3,2004,6,1
2004-03-22,1187,22,3,2004,0,0
2004-03-23,1395,23,3,2004,1,0
2004-03-24,1367,24,3,2004,2,0
2004-03-25,1463,25,3,2004,3,0
2004-03-26,1327,26,3,2004,4,0
2004-03-27,1395,27,3,2004,5,1
2004-03-28,1160,28,3,2004,6,1
2004-03-29,1373,29,3,2004,0,0
2004-03-30,1296,30,3,2004,1,0
2004-03-31,1253,31,3,2004,2,0
2004-04-01,1495,1,4,2004,3,0
2004-04-02,1360,2,4,2004,4,0
2004-04-03,1215,3,4,2004,5,1
2004-04-04,1170,4,4,2004,6,1
2004-04-05,1190,5,4,2004,0,0
2004-04-06,1356,6,4,2004,1,0
2004-04-07,1323,7,4,2004,2,0
2004-04-08,1386,8,4,2004,3,0
2004-04-09,1275,9,4,2004,4,0
2004-04-10,1336,10,4,2004,5,1
2004-04-11,1019,11,4,2004,6,1
2004-04-12,1106,12,4,2004,0,0
2004-04-13,1084,13,4,2004,1,0
2004-04-14,1320,14,4,2004,2,0
2004-04-15,1321,15,4,2004,3,0
2004-04-16,1315,16,4,2004,4,0
2004-04-17,1334,17,4,2004,5,1
2004-04-18,1196,18,4,2004,6,1
2004-04-19,1347,19,4,2004,0,0
2004-04-20,1235,20,4,2004,1,0
2004-04-21,1317,21,4,2004,2,0
2004-04-22,1309,22,4,2004,3,0
2004-04-23,1405,23,4,2004,4,0
2004-04-24,1279,24,4,2004,5,1
2004-04-25,1137,25,4,2004,6,1
2004-04-26,1260,26,4,2004,0,0
2004-04-27,1222,27,4,2004,1,0
2004-04-28,1353,28,4,2004,2,0
2004-04-29,1327,29,4,2004,3,0
2004-04-30,1280,30,4,2004,4,0
2004-05-01,1322,1,5,2004,5,1
2004-05-02,1040,2,5,2004,6,1
2004-05-03,1262,3,5,2004,0,0
2004-05-04,1279,4,5,2004,1,0
2004-05-05,1324,5,5,2004,2,0
2004-05-06,1368,6,5,2004,3,0
2004-05-07,1366,7,5,2004,4,0
2004-05-08,1388,8,5,2004,5,1
2004-05-09,1253,9,5,2004,6,1
2004-05-10,1374,10,5,2004,0,0
2004-05-11,1311,11,5,2004,1,0
2004-05-12,1375,12,5,2004,2,0
2004-05-13,1247,13,5,2004,3,0
2004-05-14,1402,14,5,2004,4,0
2004-05-15,1330,15,5,2004,5,1
2004-05-16,1226,16,5,2004,6,1
2004-05-17,1409,17,5,2004,0,0
2004-05-18,1405,18,5,2004,1,0
2004-05-19,1366,19,5,2004,2,0
2004-05-20,1393,20,5,2004,3,0
2004-05-21,1394,21,5,2004,4,0
2004-05-22,1257,22,5,2004,5,1
2004-05-23,1251,23,5,2004,6,1
2004-05-24,1278,24,5,2004,0,0
2004-05-25,1404,25,5,2004,1,0
2004-05-26,1313,26,5,2004,2,0
2004-05-27,1330,27,5,2004,3,0
2004-05-28,1367,28,5,2004,4,0
2004-05-29,1292,29,5,2004,5,1
2004-05-30,1239,30,5,2004,6,1
2004-05-31,1219,31,5,2004,0,0
2004-06-01,1699,1,6,2004,1,0
2004-06-02,1401,2,6,2004,2,0
2004-06-03,1325,3,6,2004,3,0
2004-06-04,1440,4,6,2004,4,0
2004-06-05,1294,5,6,2004,5,1
2004-06-06,1405,6,6,2004,6,1
2004-06-07,1302,7,6,2004,0,0
2004-06-08,1421,8,6,2004,1,0
2004-06-09,1460,9,6,2004,2,0
2004-06-10,1322,10,6,2004,3,0
2004-06-11,1462,11,6,2004,4,0
2004-06-12,1343,12,6,2004,5,1
2004-06-13,1343,13,6,2004,6,1
2004-06-14,1439,14,6,2004,0,0
2004-06-15,1465,15,6,2004,1,0
2004-06-16,1413,16,6,2004,2,0
2004-06-17,1289,17,6,2004,3,0
2004-06-18,1441,18,6,2004,4,0
2004-06-19,1283,19,6,2004,5,1
2004-06-20,1286,20,6,2004,6,1
2004-06-21,1328,21,6,2004,0,0
2004-06-22,1317,22,6,2004,1,0
2004-06-23,1353,23,6,2004,2,0
2004-06-24,1316,24,6,2004,3,0
2004-06-25,1256,25,6,2004,4,0
2004-06-26,1358,26,6,2004,5,1
2004-06-27,1342,27,6,2004,6,1
2004-06-28,1304,28,6,2004,0,0
2004-06-29,1342,29,6,2004,1,0
2004-06-30,1388,30,6,2004,2,0
2004-07-01,1550,1,7,2004,3,0
2004-07-02,1402,2,7,2004,4,0
2004-07-03,1304,3,7,2004,5,1
2004-07-04,1353,4,7,2004,6,1
2004-07-05,1488,5,7,2004,0,0
2004-07-06,1449,6,7,2004,1,0
2004-07-07,1416,7,7,2004,2,0
2004-07-08,1360,8,7,2004,3,0
2004-07-09,1317,9,7,2004,4,0
2004-07-10,1422,10,7,2004,5,1
2004-07-11,1364,11,7,2004,6,1
2004-07-12,1398,12,7,2004,0,0
2004-07-13,1429,13,7,2004,1,0
2004-07-14,1459,14,7,2004,2,0
2004-07-15,1461,15,7,2004,3,0
2004-07-16,1528,16,7,2004,4,0
2004-07-17,1473,17,7,2004,5,1
2004-07-18,1400,18,7,2004,6,1
2004-07-19,1409,19,7,2004,0,0
2004-07-20,1410,20,7,2004,1,0
2004-07-21,1396,21,7,2004,2,0
2004-07-22,1160,22,7,2004,3,0
2004-07-23,1236,23,7,2004,4,0
2004-07-24,1272,24,7,2004,5,1
2004-07-25,1345,25,7,2004,6,1
2004-07-26,1270,26,7,2004,0,0
2004-07-27,1397,27,7,2004,1,0
2004-07-28,1500,28,7,2004,2,0
2004-07-29,1463,29,7,2004,3,0
2004-07-30,1350,30,7,2004,4,0
2004-07-31,1461,31,7,2004,5,1
2004-08-01,1531,1,8,2004,6,1
2004-08-02,1443,2,8,2004,0,0
2004-08-03,1443,3,8,2004,1,0
2004-08-04,1369,4,8,2004,2,0
2004-08-05,1399,5,8,2004,3,0
2004-08-06,1362,6,8,2004,4,0
2004-08-07,1377,7,8,2004,5,1
2004-08-08,1403,8,8,2004,6,1
2004-08-09,1372,9,8,2004,0,0
2004-08-10,1470,10,8,2004,1,0
2004-08-11,1361,11,8,2004,2,0
2004-08-12,1268,12,8,2004,3,0
2004-08-13,1276,13,8,2004,4,0
2004-08-14,1343,14,8,2004,5,1
2004-08-15,1377,15,8,2004,6,1
2004-08-16,1370,16,8,2004,0,0
2004-08-17,1371,17,8,2004,1,0
2004-08-18,1422,18,8,2004,2,0
2004-08-19,1363,19,8,2004,3,0
